symbol,date,open,high,low,close,adjClose,volume,unadjustedVolume,vwap,changeOverTime,changePercent,label,change
SPY,2023-04-21,412.19,412.68,410.17,412.2,412.200012,73107422,73436100,411.76,2.42607e-05,0.00242607,"April 21, 23",0.01
SPY,2023-04-24,411.99,413.07,410.6,412.63,412.630005,64324595,64332100,412.08,0.0015534,0.15534,"April 24, 23",0.64
SPY,2023-04-25,410.58,411.16,406.02,406.08,406.079987,96743071,97766700,408.29,-0.011,-1.1,"April 25, 23",-4.5
SPY,2023-04-26,406.72,407.84,403.78,404.36,404.359985,80447049,80447000,405.6,-0.0058025,-0.58025,"April 26, 23",-2.36
SPY,2023-04-27,407,412.69,406.74,412.41,412.410004,92943619,92968400,410.1,0.0133,1.33,"April 27, 23",5.41
SPY,2023-04-28,411.49,415.94,411.43,415.93,415.929993,89433137,89335600,414.4,0.0108,1.08,"April 28, 23",4.44
SPY,2023-05-01,415.47,417.62,415.265,415.51,415.51001,62012504,62122300,416.21,9.62765e-05,0.00962765,"May 01, 23",0.04
SPY,2023-05-02,414.77,414.82,407.82,410.84,410.839996,103880184,103998500,411.07,-0.0094751,-0.94751,"May 02, 23",-3.93
SPY,2023-05-03,411.36,413.87,407.77,408.02,408.019989,91531769,91531800,410.59,-0.0081194,-0.81194,"May 03, 23",-3.34
SPY,2023-05-04,406.93,407.27,403.74,405.13,405.130005,94831863,94901900,405.49,-0.0044234,-0.44234,"May 04, 23",-1.8
SPY,2023-05-05,408.91,413.72,408.64,412.63,412.630005,87627791,87844000,411.23,0.0090974,0.90974,"May 05, 23",3.72
SPY,2023-05-08,412.97,413.24,411.28,412.74,412.73999,50046768,50046800,412.51,-0.0005569412,-0.05569412,"May 08, 23",-0.23
SPY,2023-05-09,411.13,412.09,410.6894,410.93,410.929993,49215359,49220100,411.36,-0.0004864641,-0.04864641,"May 09, 23",-0.2
SPY,2023-05-10,413.88,414.535,408.87,412.85,412.850006,96142922,96142900,411.96,-0.0024886,-0.24886,"May 10, 23",-1.03
SPY,2023-05-11,411.95,412.43,409.97,412.13,412.130005,70147264,70157100,411.53,0.0004369462,0.04369462,"May 11, 23",0.18
SPY,2023-05-12,413.42,413.64,409.07,411.59,411.589996,70481548,70439400,411.16,-0.0044265,-0.44265,"May 12, 23",-1.83
SPY,2023-05-15,412.22,413.43,410.23,413.01,413.01001,54289383,54289400,412.12,0.0019165,0.19165,"May 15, 23",0.79
SPY,2023-05-16,411.86,412.815,410.24,410.25,410.25,57705495,57705500,411.38,-0.0039091,-0.39091,"May 16, 23",-1.61
SPY,2023-05-17,412.35,415.855,410.635,415.23,415.230011,86786957,87287000,413.43,0.0069844,0.69844,"May 17, 23",2.88
SPY,2023-05-18,414.9,419.67,414.67,419.23,419.230011,97177195,97177200,417.18,0.0104,1.04,"May 18, 23",4.33
SPY,2023-05-19,420.17,420.72,417.35,418.62,418.619995,103793317,103679700,419.02,-0.003689,-0.3689,"May 19, 23",-1.55
SPY,2023-05-22,418.64,420.39,417.35,418.79,418.790009,60717899,60745400,419.04,0.0003583031,0.03583031,"May 22, 23",0.15
SPY,2023-05-23,417.08,418.722,413.68,414.09,414.089996,86383493,86383500,415.89,-0.0071689,-0.71689,"May 23, 23",-2.99
SPY,2023-05-24,412.42,412.82,409.8795,411.09,411.089996,89201678,89213700,411.23,-0.0032249,-0.32249,"May 24, 23",-1.33
SPY,2023-05-25,414.74,416.16,412.4101,414.65,414.649994,90961606,90961600,413.91,-0.0002170034,-0.02170034,"May 25, 23",-0.09
SPY,2023-05-26,415.33,420.77,415.25,420.02,420.019989,93829975,93830000,418.91,0.0113,1.13,"May 26, 23",4.69
SPY,2023-05-30,422.03,422.58,418.735,420.18,420.179993,72207960,72216000,420.45,-0.0043836,-0.43836,"May 30, 23",-1.85
SPY,2023-05-31,418.28,419.22,416.22,417.85,417.850006,110782530,110811800,418.01,-0.001028,-0.1028,"May 31, 23",-0.43
SPY,2023-06-01,418.09,422.92,416.79,421.82,421.820007,88758018,88865000,420.47,0.0089215,0.89215,"June 01, 23",3.73
SPY,2023-06-02,424.5,428.74,423.95,427.92,427.920013,89921589,84313529,426.82,0.0080565,0.80565,"June 02, 23",3.42
